"order_id","ship_mode","sales_customer_id","sales_product_id","customer_name","age","city","product_name","category"
"CA-2016-144218","Standard Class","JD-15895","OFF-ST-10002615","Jonathan Doherty",57,"Philadelphia","Dual Level  Single-Width Filing Carts","Office Supplies"
"CA-2016-169971","Standard Class","IL-15100","OFF-AR-10002804","Ivan Liston",53,"San Francisco","Faber Castell Col-Erase Pencils","Office Supplies"
"CA-2016-169971","Standard Class","IL-15100","OFF-AR-10001044","Ivan Liston",53,"San Francisco","BOSTON Ranger #55 Pencil Sharpener  Black","Office Supplies"
"US-2016-133508","Standard Class","SW-20350","OFF-FA-10000134","Sean Wendt",51,"Detroit","Advantus Push Pins  Aluminum Head","Office Supplies"
"CA-2014-107139","Standard Class","DP-13390","OFF-BI-10001670","Dennis Pardue",44,"Peoria","Vinyl Sectional Post Binders","Office Supplies"
"CA-2015-111325","First Class","BT-11395","OFF-BI-10000343","Bill Tyler",32,"Detroit","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue","Office Supplies"
"CA-2015-111325","First Class","BT-11395","OFF-AR-10002257","Bill Tyler",32,"Detroit","Eldon Spacemaker Box  Quick-Snap Lid  Clear","Office Supplies"
"CA-2015-163762","Standard Class","JE-15475","OFF-AR-10001915","Jeremy Ellison",30,"Troy","Peel-Off China Markers","Office Supplies"
"US-2014-117163","Standard Class","EJ-13720","OFF-ST-10003692","Ed Jacobs",44,"San Diego","Recycled Steel Personal File for Hanging File Folders","Office Supplies"
"US-2014-117163","Standard Class","EJ-13720","FUR-TA-10003469","Ed Jacobs",44,"San Diego","Balt Split Level Computer Training Table","Furniture"
"US-2014-117163","Standard Class","EJ-13720","OFF-AR-10003179","Ed Jacobs",44,"San Diego","Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies"
"CA-2017-121314","First Class","BE-11410","OFF-PA-10003395","Bobby Elias",54,"Lancaster","Xerox 1941","Office Supplies"
"CA-2017-147760","First Class","KL-16555","FUR-TA-10004575","Kelly Lampkin",60,"Colorado Springs","Hon 5100 Series Wood Tables","Furniture"
"CA-2017-147760","First Class","KL-16555","TEC-PH-10002483","Kelly Lampkin",60,"Colorado Springs","Motorola Moto X","Technology"
"CA-2016-156503","Standard Class","NC-18415","FUR-CH-10003606","Nathan Cano",29,"Jacksonville","SAFCO Folding Chair Trolley","Furniture"
"CA-2016-156503","Standard Class","NC-18415","TEC-AC-10002473","Nathan Cano",29,"Jacksonville","Maxell 4.7GB DVD-R","Technology"
"CA-2016-156503","Standard Class","NC-18415","OFF-PA-10002319","Nathan Cano",29,"Jacksonville","Xerox 1944","Office Supplies"
"CA-2016-156503","Standard Class","NC-18415","OFF-SU-10000946","Nathan Cano",29,"Jacksonville","Staple remover","Office Supplies"
"CA-2016-156503","Standard Class","NC-18415","OFF-EN-10001335","Nathan Cano",29,"Jacksonville","White Business Envelopes with Contemporary Seam  Recycled White Business Envelopes","Office Supplies"
"CA-2016-156503","Standard Class","NC-18415","OFF-PA-10002377","Nathan Cano",29,"Jacksonville","Xerox 1916","Office Supplies"
"CA-2015-113628","Standard Class","AH-10690","OFF-AR-10001246","Anna Haberlin",39,"New York City","Newell 317","Office Supplies"
"CA-2015-113628","Standard Class","AH-10690","OFF-BI-10003291","Anna Haberlin",39,"New York City","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies"
"CA-2015-113628","Standard Class","AH-10690","OFF-BI-10002799","Anna Haberlin",39,"New York City","SlimView Poly Binder  3/8","Office Supplies"
"CA-2015-113628","Standard Class","AH-10690","FUR-CH-10003298","Anna Haberlin",39,"New York City","Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal","Furniture"
"CA-2015-113628","Standard Class","AH-10690","TEC-PH-10000441","Anna Haberlin",39,"New York City","VTech DS6151","Technology"
"CA-2015-113628","Standard Class","AH-10690","FUR-CH-10004477","Anna Haberlin",39,"New York City","Global Push Button Managers Chair  Indigo","Furniture"
"CA-2017-147753","Same Day","PK-19075","OFF-LA-10003537","Pete Kriz",46,"Madison","Avery 515","Office Supplies"
"CA-2015-103961","Standard Class","NG-18430","OFF-LA-10004484","Nathan Gelder",50,"Cincinnati","Avery 476","Office Supplies"
"CA-2016-152471","Same Day","ZD-21925","TEC-PH-10002824","Zuschuss Donatelli",66,"San Francisco","Jabra SPEAK 410 Multidevice Speakerphone","Technology"
"CA-2016-152471","Same Day","ZD-21925","OFF-PA-10004965","Zuschuss Donatelli",66,"San Francisco","Xerox 1921","Office Supplies"
"CA-2015-102582","Standard Class","NW-18400","FUR-TA-10003569","Natalie Webber",29,"Tigard","Bretford CR8500 Series Meeting Room Furniture","Furniture"
"CA-2015-102582","Standard Class","NW-18400","TEC-PH-10003187","Natalie Webber",29,"Tigard","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","Technology"
"CA-2015-102582","Standard Class","NW-18400","FUR-CH-10004853","Natalie Webber",29,"Tigard","Global Managers Adjustable Task Chair  Storm","Furniture"
"CA-2017-141873","Standard Class","HG-14845","OFF-BI-10001031","Harry Greene",63,"Lake Charles","Pressboard Data Binders by Wilson Jones","Office Supplies"
"CA-2017-141873","Standard Class","HG-14845","FUR-BO-10003034","Harry Greene",63,"Lake Charles","OSullivan Elevations Bookcase  Cherry Finish","Furniture"
"CA-2017-141873","Standard Class","HG-14845","OFF-PA-10000069","Harry Greene",63,"Lake Charles","TOPS 4 x 6 Fluorescent Color Memo Sheets  500 Sheets per Pack","Office Supplies"
"CA-2017-141873","Standard Class","HG-14845","OFF-BI-10003655","Harry Greene",63,"Lake Charles","Durable Pressboard Binders","Office Supplies"
"CA-2015-140984","Standard Class","CC-12685","OFF-ST-10000585","Craig Carroll",59,"Greensboro","Economy Rollaway Files","Office Supplies"
"CA-2015-140984","Standard Class","CC-12685","TEC-CO-10001571","Craig Carroll",59,"Greensboro","Sharp 1540cs Digital Laser Copier","Technology"
"CA-2015-140984","Standard Class","CC-12685","OFF-BI-10002012","Craig Carroll",59,"Greensboro","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies"
"CA-2014-132801","Standard Class","JG-15805","OFF-ST-10001228","John Grady",26,"New York City","Fellowes Personal Hanging Folder Files  Navy","Office Supplies"
"CA-2017-141733","Standard Class","RW-19540","FUR-CH-10004086","Rick Wilson",52,"Mesa","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs","Furniture"
"CA-2017-141733","Standard Class","RW-19540","FUR-CH-10002017","Rick Wilson",52,"Mesa","SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","Furniture"
"CA-2017-141733","Standard Class","RW-19540","FUR-CH-10000595","Rick Wilson",52,"Mesa","Safco Contoured Stacking Chairs","Furniture"
"CA-2017-141733","Standard Class","RW-19540","OFF-AP-10001563","Rick Wilson",52,"Mesa","Belkin Premiere Surge Master II 8-outlet surge protector","Office Supplies"
"US-2015-111927","Standard Class","LS-17230","FUR-FU-10004017","Lycoris Saunders",42,"Dover","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","Furniture"
"US-2015-111927","Standard Class","LS-17230","OFF-BI-10002571","Lycoris Saunders",42,"Dover","Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","Office Supplies"
"CA-2014-105984","Same Day","MY-18295","TEC-PH-10000560","Muhammed Yedwab",25,"Grapevine","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)","Technology"
"CA-2014-105984","Same Day","MY-18295","FUR-CH-10000847","Muhammed Yedwab",25,"Grapevine","Global Executive Mid-Back Managers Chair","Furniture"
"CA-2014-100363","Standard Class","JM-15655","OFF-FA-10000611","Jim Mitchum",28,"Bridgeton","Binder Clips by OIC","Office Supplies"
"CA-2014-100363","Standard Class","JM-15655","OFF-PA-10004733","Jim Mitchum",28,"Bridgeton","Things To Do Today Spiral Book","Office Supplies"
"CA-2014-126760","Standard Class","KM-16720","TEC-PH-10001363","Kunst Miller",69,"Los Angeles","Apple iPhone 5S","Technology"
"CA-2014-126760","Standard Class","KM-16720","FUR-CH-10003312","Kunst Miller",69,"Los Angeles","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","Furniture"
"CA-2014-126760","Standard Class","KM-16720","FUR-FU-10004018","Kunst Miller",69,"Los Angeles","Tensor Computer Mounted Lamp","Furniture"
"CA-2014-126760","Standard Class","KM-16720","TEC-AC-10004814","Kunst Miller",69,"Los Angeles","Logitech Illuminated Ultrathin Keyboard with Backlighting","Technology"
"US-2014-109162","Standard Class","KE-16420","FUR-CH-10002647","Katrina Edelman",53,"Bristol","Situations Contoured Folding Chairs  4/Set","Furniture"
"CA-2014-101931","First Class","TS-21370","OFF-BI-10004140","Todd Sumrall",62,"New York City","Avery Non-Stick Binders","Office Supplies"
"CA-2014-101931","First Class","TS-21370","OFF-SU-10002301","Todd Sumrall",62,"New York City","Serrated Blade or Curved Handle Hand Letter Openers","Office Supplies"
"CA-2014-101931","First Class","TS-21370","OFF-SU-10000646","Todd Sumrall",62,"New York City","Premier Automatic Letter Opener","Office Supplies"
"CA-2014-101931","First Class","TS-21370","FUR-BO-10001337","Todd Sumrall",62,"New York City","OSullivan Living Dimensions 2-Shelf Bookcases","Furniture"
"CA-2014-101931","First Class","TS-21370","OFF-ST-10003442","Todd Sumrall",62,"New York City","Eldon Portable Mobile Manager","Office Supplies"
"CA-2017-129000","Second Class","SZ-20035","OFF-ST-10001097","Sam Zeldin",39,"Pico Rivera","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","Office Supplies"
"CA-2017-161053","First Class","JE-15745","OFF-BI-10004318","Joel Eaton",25,"Memphis","Ibico EB-19 Dual Function Manual Binding System","Office Supplies"
"CA-2017-161053","First Class","JE-15745","TEC-AC-10004633","Joel Eaton",25,"Memphis","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  3/Pack","Technology"
"CA-2015-142377","Standard Class","MS-17980","OFF-PA-10001970","Michael Stewart",67,"Dallas","Xerox 1881","Office Supplies"
"CA-2015-127593","Same Day","DH-13675","FUR-FU-10004006","Duane Huffman",65,"Quincy","Deflect-o DuraMat Lighweight  Studded  Beveled Mat for Low Pile Carpeting","Furniture"
"CA-2017-130526","First Class","GT-14755","OFF-BI-10001524","Guy Thornton",53,"Harlingen","GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies"
"US-2017-131849","Standard Class","GH-14410","FUR-FU-10004164","Gary Hansen",42,"Glendale","Eldon 300 Class Desk Accessories  Black","Furniture"
"US-2017-131849","Standard Class","GH-14410","OFF-ST-10002957","Gary Hansen",42,"Glendale","Sterilite Show Offs Storage Containers","Office Supplies"
"US-2017-105389","Second Class","DM-13015","OFF-BI-10004364","Darrin Martin",53,"Encinitas","Storex Dura Pro Binders","Office Supplies"
"US-2017-105389","Second Class","DM-13015","TEC-PH-10002824","Darrin Martin",53,"Encinitas","Jabra SPEAK 410 Multidevice Speakerphone","Technology"
"US-2017-105389","Second Class","DM-13015","OFF-AR-10000634","Darrin Martin",53,"Encinitas","Newell 320","Office Supplies"
"CA-2014-140816","Same Day","TC-21295","TEC-AC-10001539","Toby Carlisle",31,"San Diego","Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology","Technology"
"CA-2017-154039","Standard Class","JK-16120","FUR-TA-10001932","Julie Kriz",67,"Aurora","Chromcraft 48 x 96 Racetrack Double Pedestal Table","Furniture"
"CA-2017-154039","Standard Class","JK-16120","TEC-PH-10002789","Julie Kriz",67,"Aurora","LG Exalt","Technology"
"CA-2014-135755","Standard Class","NC-18415","OFF-BI-10004828","Nathan Cano",29,"Jacksonville","GBC Poly Designer Binding Covers","Office Supplies"
"CA-2014-135755","Standard Class","NC-18415","OFF-BI-10003981","Nathan Cano",29,"Jacksonville","Avery Durable Plastic 1 Binders","Office Supplies"
"CA-2017-123246","Second Class","AJ-10960","OFF-AR-10001770","Astrea Jones",30,"Rochester","Economy #2 Pencils","Office Supplies"
"CA-2015-157133","Standard Class","LC-16885","FUR-FU-10004904","Lena Creighton",31,"Roseville","Eldon L Workstation Diamond Chairmat","Furniture"
"CA-2014-124709","Second Class","GW-14605","TEC-AC-10002842","Giulietta Weimer",49,"Seattle","WD My Passport Ultra 2TB Portable External Hard Drive","Technology"
"CA-2017-146360","Second Class","SC-20305","TEC-AC-10003590","Sean Christensen",30,"Rochester Hills","TRENDnet 56K USB 2.0 Phone  Internet and Fax Modem","Technology"
"CA-2015-132486","Second Class","JF-15355","TEC-AC-10000710","Jay Fein",70,"Austin","Maxell DVD-RAM Discs","Technology"
"CA-2015-132486","Second Class","JF-15355","FUR-CH-10004495","Jay Fein",70,"Austin","Global Leather and Oak Executive Chair  Black","Furniture"
"CA-2015-132486","Second Class","JF-15355","FUR-CH-10004540","Jay Fein",70,"Austin","Global Chrome Stack Chair","Furniture"
"CA-2015-132486","Second Class","JF-15355","OFF-PA-10004971","Jay Fein",70,"Austin","Xerox 196","Office Supplies"
"CA-2015-132486","Second Class","JF-15355","OFF-EN-10002600","Jay Fein",70,"Austin","Redi-Strip #10 Envelopes  4 1/8 x 9 1/2","Office Supplies"
"CA-2015-132486","Second Class","JF-15355","FUR-CH-10001854","Jay Fein",70,"Austin","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","Furniture"
"CA-2016-136231","Second Class","DM-13015","OFF-EN-10001099","Darrin Martin",53,"Encinitas","Staple envelope","Office Supplies"
"CA-2016-136231","Second Class","DM-13015","OFF-BI-10001597","Darrin Martin",53,"Encinitas","Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue","Office Supplies"
"CA-2016-136231","Second Class","DM-13015","TEC-PH-10002660","Darrin Martin",53,"Encinitas","Nortel Networks T7316 E Nt8 B27","Technology"
"CA-2016-136231","Second Class","DM-13015","OFF-PA-10000327","Darrin Martin",53,"Encinitas","Xerox 1971","Office Supplies"
"CA-2016-140641","Standard Class","EP-13915","OFF-BI-10001191","Emily Phan",38,"Chicago","Canvas Sectional Post Binders","Office Supplies"
"CA-2014-151001","First Class","JG-15805","OFF-ST-10003455","John Grady",26,"New York City","Tenex File Box  Personal Filing Tote with Lid  Black","Office Supplies"
"CA-2014-151001","First Class","JG-15805","OFF-ST-10001031","John Grady",26,"New York City","Adjustable Personal File Tote","Office Supplies"
"CA-2015-129896","Standard Class","PF-19120","OFF-PA-10002245","Peter Fuller",48,"Gilbert","Xerox 1895","Office Supplies"
"CA-2015-129896","Standard Class","PF-19120","OFF-ST-10004804","Peter Fuller",48,"Gilbert","Belkin 19 Vented Equipment Shelf  Black","Office Supplies"
"CA-2015-129896","Standard Class","PF-19120","FUR-FU-10004904","Peter Fuller",48,"Gilbert","Eldon L Workstation Diamond Chairmat","Furniture"
"CA-2015-129896","Standard Class","PF-19120","FUR-FU-10002396","Peter Fuller",48,"Gilbert","DAX Copper Panel Document Frame  5 x 7 Size","Furniture"
"CA-2014-152849","Standard Class","DW-13195","OFF-AR-10002833","David Wiener",55,"Houston","Newell 322","Office Supplies"
"US-2017-127341","Standard Class","CK-12595","OFF-BI-10001072","Clytie Kelty",60,"Grove City","GBC Clear Cover  8-1/2 x 11  unpunched  25 covers per pack","Office Supplies"
"CA-2016-167759","Second Class","CC-12670","TEC-PH-10003171","Craig Carreira",22,"New York City","Plantronics Encore H101 Dual Earpieces Headset","Technology"
"CA-2014-100895","Standard Class","SV-20785","OFF-AR-10004511","Stewart Visinsky",34,"Pueblo","Sanford Colorific Scented Colored Pencils  12/Pack","Office Supplies"
"CA-2014-100895","Standard Class","SV-20785","TEC-PH-10001425","Stewart Visinsky",34,"Pueblo","Mophie Juice Pack Helium for iPhone","Technology"
"CA-2014-100895","Standard Class","SV-20785","OFF-ST-10001490","Stewart Visinsky",34,"Pueblo","Hot File 7-Pocket  Floor Stand","Office Supplies"
"US-2016-163881","Standard Class","SP-20860","TEC-AC-10003033","Sung Pak",38,"Philadelphia","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Technology"
"US-2016-163881","Standard Class","SP-20860","FUR-CH-10001394","Sung Pak",38,"Philadelphia","Global Leather Executive Chair","Furniture"
"US-2016-163881","Standard Class","SP-20860","TEC-AC-10000420","Sung Pak",38,"Philadelphia","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning","Technology"
"US-2016-144547","Standard Class","MS-17770","TEC-AC-10004901","Maxwell Schwartz",47,"New York City","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ","Technology"
"US-2014-112200","Standard Class","TC-21475","OFF-BI-10002571","Tony Chapman",64,"Columbus","Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","Office Supplies"
"CA-2017-110212","Standard Class","SJ-20125","TEC-AC-10002331","Sanjit Jacobs",38,"New Brunswick","Maxell 74 Minute CDR  10/Pack","Technology"
"CA-2017-134285","Standard Class","DS-13180","OFF-FA-10000611","David Smith",41,"Detroit","Binder Clips by OIC","Office Supplies"
"CA-2017-134285","Standard Class","DS-13180","OFF-PA-10000304","David Smith",41,"Detroit","Xerox 1995","Office Supplies"
"CA-2017-102267","Standard Class","SC-20800","OFF-FA-10000611","Stuart Calhoun",20,"Houston","Binder Clips by OIC","Office Supplies"
"CA-2017-157980","First Class","SH-20395","TEC-AC-10002567","Shahid Hopkins",66,"Arlington","Logitech G602 Wireless Gaming Mouse","Technology"
"CA-2015-121097","Standard Class","SF-20965","OFF-PA-10001937","Sylvia Foulston",64,"Dearborn","Xerox 21","Office Supplies"
"CA-2015-151043","Standard Class","MG-17680","TEC-AC-10001090","Maureen Gastineau",26,"Newark","Micro Innovations Wireless Classic Keyboard with Mouse","Technology"
"US-2015-119312","Second Class","CS-12400","OFF-ST-10000943","Christopher Schild",33,"Chicago","Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black","Office Supplies"
"CA-2015-167010","Standard Class","VT-21700","OFF-AP-10004036","Valerie Takahito",44,"Philadelphia","Bionaire 99.97% HEPA Air Cleaner","Office Supplies"
"CA-2015-167010","Standard Class","VT-21700","OFF-ST-10003816","Valerie Takahito",44,"Philadelphia","Fellowes High-Stak Drawer Files","Office Supplies"
"CA-2015-167010","Standard Class","VT-21700","OFF-BI-10002072","Valerie Takahito",44,"Philadelphia","Cardinal Slant-D Ring Binders","Office Supplies"
"CA-2015-167010","Standard Class","VT-21700","FUR-FU-10001468","Valerie Takahito",44,"Philadelphia","Tenex Antistatic Computer Chair Mats","Furniture"
"CA-2015-167010","Standard Class","VT-21700","TEC-PH-10000347","Valerie Takahito",44,"Philadelphia","Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple","Technology"
"CA-2015-167010","Standard Class","VT-21700","TEC-PH-10002844","Valerie Takahito",44,"Philadelphia","Speck Products Candyshell Flip Case","Technology"
"CA-2015-167010","Standard Class","VT-21700","FUR-FU-10001037","Valerie Takahito",44,"Philadelphia","DAX Charcoal/Nickel-Tone Document Frame  5 x 7","Furniture"
"CA-2015-167010","Standard Class","VT-21700","FUR-BO-10004218","Valerie Takahito",44,"Philadelphia","Bush Heritage Pine Collection 5-Shelf Bookcase  Albany Pine Finish  *Special Order","Furniture"
"CA-2017-126788","First Class","AB-10105","TEC-PH-10001619","Adrian Barton",63,"Phoenix","LG G3","Technology"
"CA-2017-148068","Standard Class","MM-18280","OFF-PA-10001639","Muhammed MacIntyre",59,"Quincy","Xerox 203","Office Supplies"
"CA-2017-148068","Standard Class","MM-18280","FUR-FU-10002268","Muhammed MacIntyre",59,"Quincy","Ultra Door Push Plate","Furniture"
"US-2017-142573","Standard Class","ML-17410","FUR-TA-10001932","Maris LaWare",30,"Fairfield","Chromcraft 48 x 96 Racetrack Double Pedestal Table","Furniture"
"US-2017-142573","Standard Class","ML-17410","FUR-CH-10004218","Maris LaWare",30,"Fairfield","Global Fabric Managers Chair  Dark Gray","Furniture"
"US-2017-142573","Standard Class","ML-17410","OFF-PA-10000246","Maris LaWare",30,"Fairfield","Riverleaf Stik-Withit Designer Note Cubes","Office Supplies"
"US-2017-142573","Standard Class","ML-17410","OFF-BI-10003350","Maris LaWare",30,"Fairfield","Acco Expandable Hanging Binders","Office Supplies"
"US-2017-142573","Standard Class","ML-17410","FUR-CH-10000513","Maris LaWare",30,"Fairfield","High-Back Leather Managers Chair","Furniture"
"US-2015-148817","Standard Class","KD-16495","OFF-ST-10001321","Keith Dawkins",68,"New York City","Decoflex Hanging Personal Folder File  Blue","Office Supplies"
"US-2015-148817","Standard Class","KD-16495","OFF-BI-10004233","Keith Dawkins",68,"New York City","GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11","Office Supplies"
"CA-2016-110044","Second Class","RF-19735","TEC-PH-10001299","Roland Fjeld",38,"Trenton","Polycom CX300 Desktop Phone USB VoIP phone","Technology"
"CA-2017-146920","Standard Class","SC-20305","OFF-PA-10002479","Sean Christensen",30,"Rochester Hills","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies"
"CA-2017-146920","Standard Class","SC-20305","OFF-PA-10001461","Sean Christensen",30,"Rochester Hills","HP Office Paper (20Lb. and 87 Bright)","Office Supplies"
"CA-2014-103940","Standard Class","BN-11515","OFF-ST-10004963","Bradley Nguyen",63,"Los Angeles","Eldon Gobal File Keepers","Office Supplies"
"CA-2014-103940","Standard Class","BN-11515","OFF-ST-10000943","Bradley Nguyen",63,"Los Angeles","Eldon ProFile File N Store Portable File Tub Letter/Legal Size Black","Office Supplies"
"CA-2014-103940","Standard Class","BN-11515","FUR-FU-10004671","Bradley Nguyen",63,"Los Angeles","Executive Impressions 12 Wall Clock","Furniture"
"CA-2014-103940","Standard Class","BN-11515","OFF-BI-10002735","Bradley Nguyen",63,"Los Angeles","GBC Prestige Therm-A-Bind Covers","Office Supplies"
"CA-2016-162082","First Class","JS-15880","FUR-BO-10004409","John Stevenson",60,"Seattle","Safco Value Mate Series Steel Bookcases  Baked Enamel Finish on Steel  Gray","Furniture"
"CA-2016-162082","First Class","JS-15880","OFF-PA-10001934","John Stevenson",60,"Seattle","Xerox 1993","Office Supplies"
"CA-2016-162082","First Class","JS-15880","OFF-AR-10001044","John Stevenson",60,"Seattle","BOSTON Ranger #55 Pencil Sharpener  Black","Office Supplies"
"CA-2016-132094","Standard Class","VG-21805","OFF-AR-10004165","Vivek Grady",54,"Virginia Beach","Binney & Smith inkTank Erasable Pocket Highlighter  Chisel Tip  Yellow","Office Supplies"
"CA-2016-132094","Standard Class","VG-21805","TEC-AC-10001109","Vivek Grady",54,"Virginia Beach","Logitech Trackman Marble Mouse","Technology"
"CA-2017-123001","Standard Class","AW-10840","OFF-AR-10001919","Anthony Witt",37,"Allen","OIC #2 Pencils  Medium Soft","Office Supplies"
"CA-2017-123001","Standard Class","AW-10840","OFF-LA-10004544","Anthony Witt",37,"Allen","Avery 505","Office Supplies"
"CA-2017-123001","Standard Class","AW-10840","TEC-PH-10003484","Anthony Witt",37,"Allen","Ooma Telo VoIP Home Phone System","Technology"
"CA-2015-118955","Standard Class","LS-17230","OFF-EN-10001028","Lycoris Saunders",42,"Dover","Staple envelope","Office Supplies"
"CA-2015-118955","Standard Class","LS-17230","OFF-PA-10004156","Lycoris Saunders",42,"Dover","Xerox 188","Office Supplies"
"CA-2015-118955","Standard Class","LS-17230","FUR-CH-10001708","Lycoris Saunders",42,"Dover","Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back","Furniture"
"US-2016-143448","Same Day","MH-17455","FUR-CH-10003379","Mark Hamilton",49,"Jacksonville","Global Commerce Series High-Back Swivel/Tilt Chairs","Furniture"
"CA-2017-117863","Standard Class","TS-21340","FUR-FU-10002456","Toby Swindell",67,"Houston","Master Caster Door Stop  Large Neon Orange","Furniture"
"CA-2017-117863","Standard Class","TS-21340","OFF-BI-10000605","Toby Swindell",67,"Houston","Acco Pressboard Covers with Storage Hooks  9 1/2 x 11  Executive Red","Office Supplies"
"CA-2017-160458","Second Class","EH-13945","OFF-PA-10001166","Eric Hoffmann",21,"Los Angeles","Xerox 2","Office Supplies"
"US-2016-142685","Standard Class","MG-17695","OFF-SU-10000157","Maureen Gnade",33,"Buffalo","Compact Automatic Electric Letter Opener","Office Supplies"
"CA-2016-133144","Second Class","DO-13435","OFF-PA-10004971","Denny Ordway",25,"Pembroke Pines","Xerox 196","Office Supplies"
"CA-2017-167871","Standard Class","AF-10870","OFF-PA-10001977","Art Ferguson",63,"College Station","Xerox 194","Office Supplies"
"CA-2017-167871","Standard Class","AF-10870","OFF-SU-10001225","Art Ferguson",63,"College Station","Staple remover","Office Supplies"
"CA-2016-119963","Standard Class","SN-20710","OFF-AR-10003514","Steve Nguyen",46,"Houston","4009 Highlighters by Sanford","Office Supplies"
"CA-2016-119963","Standard Class","SN-20710","OFF-LA-10003510","Steve Nguyen",46,"Houston","Avery 4027 File Folder Labels for Dot Matrix Printers  5000 Labels per Box  White","Office Supplies"
"CA-2016-119963","Standard Class","SN-20710","OFF-PA-10001970","Steve Nguyen",46,"Houston","Xerox 1881","Office Supplies"
"CA-2016-119963","Standard Class","SN-20710","FUR-CH-10003817","Steve Nguyen",46,"Houston","Global Value Steno Chair  Gray","Furniture"
"CA-2014-121167","Second Class","MO-17500","OFF-BI-10003676","Mary O'Rourke",25,"New York City","GBC Standard Recycled Report Covers  Clear Plastic Sheets","Office Supplies"
"US-2016-151862","Standard Class","ON-18715","TEC-PH-10003535","Odella Nelson",27,"Eagan","RCA ViSYS 25423RE1 Corded phone","Technology"
"CA-2017-152961","Standard Class","SC-20095","OFF-PA-10004675","Sanjit Chand",27,"Concord","Telephone Message Books with Fax/Mobile Section  5 1/2 x 3 3/16","Office Supplies"
"CA-2014-133228","Standard Class","MS-17710","FUR-FU-10004020","Maurice Satty",46,"Mesa","Advantus Panel Wall Acrylic Frame","Furniture"
"CA-2014-133228","Standard Class","MS-17710","OFF-AR-10001955","Maurice Satty",46,"Mesa","Newell 319","Office Supplies"
"CA-2016-114951","Standard Class","DN-13690","FUR-FU-10002364","Duane Noonan",42,"San Francisco","Eldon Expressions Wood Desk Accessories  Oak","Furniture"
"CA-2016-156573","Standard Class","RB-19360","OFF-BI-10002414","Raymond Buch",70,"Auburn","GBC ProClick Spines for 32-Hole Punch","Office Supplies"
"CA-2016-156573","Standard Class","RB-19360","OFF-AR-10003732","Raymond Buch",70,"Auburn","Newell 333","Office Supplies"
"CA-2016-156573","Standard Class","RB-19360","FUR-FU-10001085","Raymond Buch",70,"Auburn","3M Polarizing Light Filter Sleeves","Furniture"
"CA-2015-113901","Standard Class","NH-18610","OFF-BI-10001249","Nicole Hansen",44,"Irving","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies"
"CA-2015-113901","Standard Class","NH-18610","TEC-PH-10002564","Nicole Hansen",44,"Irving","OtterBox Defender Series Case - Samsung Galaxy S4","Technology"
"CA-2017-134838","First Class","ED-13885","OFF-AR-10000634","Emily Ducich",28,"San Diego","Newell 320","Office Supplies"
"CA-2017-134838","First Class","ED-13885","FUR-FU-10004018","Emily Ducich",28,"San Diego","Tensor Computer Mounted Lamp","Furniture"
"CA-2016-120257","Standard Class","PW-19240","OFF-AR-10003481","Pierre Wener",70,"Louisville","Newell 348","Office Supplies"
"CA-2014-164910","Second Class","DM-13345","OFF-AR-10003651","Denise Monton",46,"Roswell","Newell 350","Office Supplies"
"CA-2016-149902","Standard Class","DW-13540","OFF-AR-10002956","Don Weiss",60,"Seattle","Boston 16801 Nautilus Battery Pencil Sharpener","Office Supplies"
"CA-2016-146010","First Class","EH-14125","OFF-BI-10003638","Eugene Hildebrand",41,"Aurora","GBC Durable Plastic Covers","Office Supplies"
"US-2015-163685","Standard Class","KE-16420","OFF-BI-10001890","Katrina Edelman",53,"Bristol","Avery Poly Binder Pockets","Office Supplies"
